town,address,land_area,object_num,building_area,n_bed,n_hall,n_bath,price,unitprice,main_area,aux_area,balcony_area,trans_num,year,month,dist_to四城,dist_to宜蘭,dist_to縣政中心,dist_to羅東,percent_aux,percent_balcony,n_story,n_material,n_urb_zoning,d_urban,d_elevator,completion_year,age,d_presale,d_comp,d_manager,d_spec_rel,d_presale_2,d_notreg,d_hotspring,d_leak,d_reno,closest_station,min_dist
冬山鄉,宜蘭縣冬山鄉鹿安路宏泰巷５６號,93.96,土地1建物1車位0,131.22,5,2,2,5000000.0,38104.0,131.22,0.0,0.0,,2019,7,15593,11863,8453,4189,0.0,0.0,2.0,enf_brick,res,1,,1982.0,37.0,0,1,0,0,0,0,0,0,0,羅東,4189
冬山鄉,宜蘭縣冬山鄉鹿埔路４２１巷３０弄２０號,100.0,土地2建物1車位0,193.34,4,2,3,5300000.0,27413.0,169.15,24.19,0.0,,2019,8,18879,15148,11738,5808,12.509999999999998,0.0,4.0,rc,,0,,1996.0,23.0,0,1,0,0,0,1,0,0,0,羅東,5808
羅東鎮,宜蘭縣羅東鎮光武街５５號,109.0,土地1建物1車位0,124.56,3,1,2,11000000.0,88311.0,124.56,0.0,0.0,,2019,7,13861,10130,6720,2161,0.0,0.0,2.0,enf_brick,res,1,,1983.0,36.0,0,1,0,0,0,0,0,0,0,羅東,2161
羅東鎮,宜蘭縣羅東鎮民權路１６６號,83.0,土地1建物1車位0,171.3,3,2,4,28500000.0,166375.0,171.3,0.0,0.0,,2019,8,13531,9800,6390,1262,0.0,0.0,3.0,enf_brick,res,1,,,,0,1,0,0,0,0,0,0,0,羅東,1262
冬山鄉,宜蘭縣冬山鄉香南路２７５巷６弄９之１號,110.66,土地1建物1車位0,185.38,4,2,3,9300000.0,50167.0,165.26,8.1,12.02,,2019,7,19665,17395,13229,6283,4.37,6.4799999999999995,3.0,rc,res,1,,2011.0,8.0,0,1,0,0,0,0,0,0,0,羅東,6283
冬山鄉,宜蘭縣冬山鄉鹿埔路５０３巷１３號,106.03,土地5建物1車位0,172.84,4,2,4,7900000.0,45707.0,161.12,0.0,11.72,,2018,1,18388,14658,11248,5522,0.0,6.78,3.0,,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5522
宜蘭市,宜蘭縣宜蘭市健康路三段３５巷１３號,79.92,土地1建物1車位0,98.7,3,1,3,7500000.0,75988.0,98.7,0.0,0.0,,2019,5,4601,1208,3824,9456,0.0,0.0,2.0,enf_brick,res,1,,,,0,1,0,0,0,0,0,0,0,宜蘭,1208
五結鄉,宜蘭縣五結鄉五結中路二段４２３巷６弄２１號,75.74,土地1建物1車位0,166.13,3,2,3,7200000.0,43340.0,134.55,31.58,0.0,,2019,8,12204,9935,5722,4977,19.009999999999998,0.0,3.0,rc,,0,,1999.0,20.0,0,1,0,0,0,0,0,0,0,羅東,4977
五結鄉,宜蘭縣五結鄉溪濱路二段５５巷６號,167.99,土地4建物1車位0,201.55,3,3,4,8480000.0,42074.0,186.2,0.0,15.35,,2019,8,11188,7941,4531,6324,0.0,7.62,3.0,,,0,,2016.0,3.0,0,1,0,0,0,0,0,0,0,縣政中心,4531
宜蘭市,宜蘭縣宜蘭市建蘭南路６０巷１０號,122.82,土地3建物1車位0,177.25,4,2,3,10000000.0,56417.0,139.83,17.5,19.92,,2019,8,8144,3977,567,5868,9.87,11.24,3.0,rc,res,1,,2006.0,13.0,0,1,0,0,0,0,0,0,0,縣政中心,567
員山鄉,宜蘭縣員山鄉成功二路18號,100.07,土地3建物1車位0,112.98,2,2,2,5800000.0,51337.0,105.66,0.0,7.32,,2018,8,16069,10740,8740,10182,0.0,6.4799999999999995,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8740
員山鄉,宜蘭縣員山鄉成功二路20號,94.96,土地1建物1車位0,117.09,2,2,2,5600000.0,47826.0,110.3,0.0,6.79,,2018,10,16074,10745,8744,10186,0.0,5.800000000000001,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8744
員山鄉,宜蘭縣員山鄉成功二路22號,94.47,土地1建物1車位0,117.71,2,2,2,5680000.0,48254.0,110.3,0.0,7.41,,2018,8,16077,10749,8748,10190,0.0,6.3,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8748
員山鄉,宜蘭縣員山鄉成功二路28號,93.45,土地1建物1車位0,117.71,2,2,2,5680000.0,48254.0,110.3,0.0,7.41,,2018,9,16086,10757,8756,10198,0.0,6.3,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8756
員山鄉,宜蘭縣員山鄉成功二路30號,92.95,土地1建物1車位0,117.09,2,2,2,5000000.0,42702.0,110.3,0.0,6.79,,2018,12,16089,10761,8760,10202,0.0,5.800000000000001,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8760
員山鄉,宜蘭縣員山鄉成功二路32號,82.69,土地2建物1車位0,108.35,3,2,2,5080000.0,46885.0,100.94,0.0,7.41,,2018,12,16094,10765,8764,10206,0.0,6.84,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8764
員山鄉,宜蘭縣員山鄉深福路177號,82.99,土地1建物1車位0,108.07,3,2,2,5500000.0,50893.0,101.22,0.0,6.85,,2018,8,16119,9181,8789,10232,0.0,6.34,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8789
宜蘭市,宜蘭縣宜蘭市中山路五段１５１巷５０弄１號,110.56,土地2建物1車位0,190.2,5,3,3,11800000.0,62040.0,179.43,0.0,10.77,,2019,8,2080,2333,8265,13036,0.0,5.66,3.0,rc,res,1,,2018.0,1.0,0,1,0,0,0,0,0,0,0,四城,2080
壯圍鄉,宜蘭縣壯圍鄉新南三路33巷8號,180.53,土地3建物1車位0,162.99,4,2,4,8000000.0,49083.0,151.19,0.0,11.8,,2019,8,9789,7009,3555,9043,0.0,7.24,3.0,rc,,0,,2017.0,2.0,0,1,0,0,0,0,0,0,0,縣政中心,3555
宜蘭市,宜蘭縣宜蘭市鎮平路３９巷２８號,132.0,土地1建物1車位0,169.88,4,2,3,6300000.0,37085.0,169.88,0.0,0.0,,2019,6,4322,2337,5453,11085,0.0,0.0,2.0,enf_brick,,0,,1981.0,38.0,0,1,0,0,0,0,0,0,0,宜蘭,2337
壯圍鄉,宜蘭縣壯圍鄉永美路二段１４２巷２５弄７號,136.44,土地2建物1車位0,169.77,5,2,2,4280000.0,25211.0,153.11,8.33,8.33,,2019,7,3962,5439,8208,14764,4.91,4.91,3.0,rc,,0,,1994.0,25.0,0,1,0,0,0,1,0,0,0,四城,3962
宜蘭市,宜蘭縣宜蘭市東港路二段２６７巷１５號,43.19,土地1建物1車位0,73.1,2,1,2,4760000.0,65116.0,73.1,0.0,0.0,,2019,9,3982,855,4041,9776,0.0,0.0,2.0,enf_brick,comm,1,,1974.0,45.0,0,1,0,0,0,1,0,0,0,宜蘭,855
宜蘭市,宜蘭縣宜蘭市大福路一段２５巷２８號,80.0,土地1建物1車位0,100.22,3,2,2,7000000.0,69846.0,100.22,0.0,0.0,,2019,7,2892,2207,5887,10659,0.0,0.0,2.0,enf_brick,,0,,1986.0,33.0,0,1,0,0,0,0,0,0,0,宜蘭,2207
五結鄉,宜蘭縣五結鄉五結路二段１２３巷７弄２０號,96.16,土地1建物1車位0,139.15,4,2,2,4400000.0,31621.0,118.71,8.53,11.91,,2019,8,14178,11909,7696,5084,6.13,8.559999999999999,3.0,rc,,0,,1994.0,25.0,0,1,0,0,0,0,0,0,0,羅東,5084
蘇澳鎮,宜蘭縣蘇澳鎮大同路１９６號,113.15,土地1建物1車位0,206.61,6,3,4,10500000.0,50820.0,206.61,0.0,0.0,,2019,7,23308,21038,16872,12705,0.0,0.0,3.0,rc,res,1,,1993.0,26.0,0,1,0,0,0,0,0,0,0,羅東,12705
頭城鎮,宜蘭縣頭城鎮宜三路二段２１９號,255.82,土地2建物1車位0,95.29,2,1,1,1880000.0,19729.0,95.29,0.0,0.0,,2019,8,12775,14130,18405,23950,0.0,0.0,1.0,enf_brick,,0,,,,0,1,0,0,0,0,0,0,0,四城,12775
蘇澳鎮,宜蘭縣蘇澳鎮福德路１６６巷１４號,103.55,土地1建物1車位0,122.36,4,3,3,3950000.0,32282.0,122.36,0.0,0.0,,2019,7,25158,22888,15112,8744,0.0,0.0,2.0,enf_brick,,0,,1981.0,38.0,0,1,0,0,0,0,0,0,0,羅東,8744
冬山鄉,宜蘭縣冬山鄉鹿埔路５０３巷３６號,102.63,土地5建物1車位0,172.85,4,2,4,7850000.0,45415.0,157.98,0.0,14.87,,2018,4,18407,14677,11266,5541,0.0,8.6,3.0,,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5541
三星鄉,宜蘭縣三星鄉大德路二段636巷35弄6號,93.08,土地3建物1車位0,163.36,4,2,4,6980000.0,42728.0,150.93,0.0,12.43,,2019,8,17958,11880,10629,8235,0.0,7.61,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,8235
冬山鄉,宜蘭縣冬山鄉梅花路５６７之８號,134.0,土地1建物1車位0,192.86,4,2,5,12600000.0,65332.0,174.29,0.0,18.57,,2019,8,17060,13330,9919,4402,0.0,9.629999999999999,3.0,rc,,0,,2015.0,4.0,0,1,0,0,0,0,0,0,0,羅東,4402
五結鄉,宜蘭縣五結鄉五結中路二段２９３巷１號,84.1,土地1建物1車位0,100.0,3,2,3,5500000.0,55000.0,100.0,0.0,0.0,,2019,8,12457,10188,5975,4718,0.0,0.0,2.0,enf_brick,,0,,1979.0,40.0,0,1,0,0,0,0,0,0,0,羅東,4718
蘇澳鎮,宜蘭縣蘇澳鎮岳明新村５７號,33.72,土地1建物1車位0,19.36,2,1,1,250000.0,12913.0,14.57,4.78,0.0,,2019,9,26780,24511,20345,16178,24.69,0.0,1.0,enf_brick,res,1,,1956.0,63.0,0,1,0,0,0,0,0,0,0,羅東,16178
員山鄉,宜蘭縣員山鄉成功二路16巷1號,87.52,土地2建物1車位0,108.14,2,2,2,5800000.0,53634.0,100.78,0.0,7.36,,2018,8,16069,10740,8740,10182,0.0,6.81,2.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,縣政中心,8740
宜蘭市,宜蘭縣宜蘭市黎明路41巷126弄12號,90.41,土地2建物1車位0,243.84,5,2,4,7800000.0,31988.0,161.09,10.9,18.56,,2019,8,7338,4540,4296,10070,4.47,7.61,4.0,rc,,0,,1996.0,23.0,0,1,0,0,0,0,0,0,0,縣政中心,4296
頭城鎮,宜蘭縣頭城鎮新興路132號,83.74,土地1建物1車位0,110.5,3,3,3,4700000.0,42534.0,110.5,0.0,0.0,,2019,8,11432,15011,19286,24831,0.0,0.0,2.0,enf_brick,,0,,1981.0,38.0,0,1,0,0,0,1,0,0,0,四城,11432
宜蘭市,宜蘭縣宜蘭市泰山路８６巷４弄５４號,86.58,土地1建物1車位0,96.86,1,2,2,6440000.0,66488.0,96.86,0.0,0.0,,2019,8,4182,1451,4567,10199,0.0,0.0,2.0,enf_brick,res,1,,1980.0,39.0,0,1,0,0,0,0,0,0,0,宜蘭,1451
宜蘭市,宜蘭縣宜蘭市雪峰一路325巷15號,100.42,土地2建物1車位0,183.12,3,2,3,6800000.0,37134.0,157.98,2.0,23.14,,2019,8,3423,4019,9833,14605,1.09,12.64,4.0,rc,,0,,1995.0,24.0,0,1,0,0,0,0,0,0,0,四城,3423
羅東鎮,宜蘭縣羅東鎮四育路２６號,57.0,土地1建物1車位0,111.44,5,2,3,6250000.0,56084.0,111.44,0.0,0.0,,2019,7,13809,10079,6668,1877,0.0,0.0,3.0,rc,res,1,,1979.0,40.0,0,1,0,0,0,0,0,0,0,羅東,1877
五結鄉,宜蘭縣五結鄉五結路二段９８巷３８弄８號,92.7,土地1建物1車位0,191.08,4,2,4,9500000.0,49717.0,169.23,0.0,21.85,,2019,8,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３８弄１２號,105.8,土地1建物1車位0,206.06,4,2,4,9400000.0,45618.0,183.87,0.0,22.19,,2018,8,13705,11436,7265,5397,0.0,10.77,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３８弄１０號,92.7,土地1建物1車位0,191.08,4,2,4,10000000.0,52334.0,169.23,0.0,21.85,,2019,5,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３８弄６號,92.7,土地1建物1車位0,191.08,4,2,4,9180000.0,48043.0,169.23,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷２２弄７號,88.5,土地1建物1車位0,182.83,4,2,4,9150000.0,50046.0,161.46,0.0,21.37,,2019,2,13705,11436,7265,5397,0.0,11.690000000000001,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷２２弄３號,88.5,土地1建物1車位0,182.83,4,2,4,9222128.0,50441.0,161.46,0.0,21.37,,2018,6,13705,11436,7265,5397,0.0,11.690000000000001,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷２２弄５號,88.5,土地1建物1車位0,182.83,4,2,4,9500000.0,51961.0,161.46,0.0,21.37,,2018,10,13705,11436,7265,5397,0.0,11.690000000000001,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄１２號,98.25,土地1建物1車位0,195.4,4,2,4,10000000.0,51177.0,173.41,0.0,21.99,,2019,3,13705,11436,7265,5397,0.0,11.25,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄８號,90.25,土地1建物1車位0,186.43,4,2,4,9048617.0,48536.0,164.58,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.72,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄１０號,90.25,土地1建物1車位0,186.43,4,2,4,9000000.0,48275.0,164.58,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.72,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄６號,90.25,土地1建物1車位0,186.43,4,2,4,9000000.0,48275.0,164.58,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.72,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄２號,93.0,土地1建物1車位0,192.81,4,2,4,9300000.0,48234.0,170.67,0.0,22.14,,2018,6,13705,11436,7265,5397,0.0,11.48,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷２２弄９號,104.5,土地1建物1車位0,190.11,4,2,4,9592222.0,50456.0,168.45,0.0,21.66,,2018,6,13705,11436,7265,5397,0.0,11.39,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３８弄２號,99.0,土地1建物1車位0,203.61,4,2,4,11584577.0,56896.0,181.47,0.0,22.14,,2018,12,13705,11436,7265,5397,0.0,10.870000000000001,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷２２弄１號,90.0,土地1建物1車位0,186.69,4,2,4,9329339.0,49972.0,165.03,0.0,21.66,,2018,7,13705,11436,7265,5397,0.0,11.600000000000001,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
蘇澳鎮,宜蘭縣蘇澳鎮中原路３８１巷１２號,69.96,土地1建物1車位0,158.43,4,2,3,4980000.0,31433.0,139.86,5.07,13.5,,2019,9,26307,24038,19871,13649,3.2,8.52,3.0,rc,res,1,,1995.0,24.0,0,1,0,0,0,0,0,0,0,羅東,13649
羅東鎮,宜蘭縣羅東鎮延平路20號,88.0,土地1建物1車位0,148.68,0,0,0,9350000.0,62887.0,148.68,0.0,0.0,,2019,8,14266,10535,7125,1385,0.0,0.0,3.0,rc,res,1,,1981.0,38.0,0,0,0,0,0,0,0,0,0,羅東,1385
壯圍鄉,宜蘭縣壯圍鄉莊敬路２５號,85.74,土地1建物1車位0,190.08,4,2,5,8380000.0,44087.0,169.83,6.75,13.5,,2019,8,6559,4349,5391,10881,3.55,7.1,3.0,rc,res,1,,1995.0,24.0,0,1,0,0,0,0,0,0,0,宜蘭,4349
壯圍鄉,宜蘭縣壯圍鄉壯五路１２巷１號,775.39,土地1建物1車位0,120.6,0,0,0,26315853.0,218208.0,120.6,0.0,0.0,,2019,6,6984,4149,5826,11259,0.0,0.0,1.0,,agr,1,,1965.0,54.0,0,0,0,0,0,0,0,0,0,宜蘭,4149
員山鄉,宜蘭縣員山鄉永同路二段１２０巷１９號,100.0,土地1建物1車位0,134.4,5,2,3,7500000.0,55804.0,102.75,13.52,18.13,,2019,8,6100,4073,8686,14075,10.059999999999999,13.489999999999998,3.0,rc,,0,,2003.0,16.0,0,1,0,0,0,1,0,0,0,宜蘭,4073
員山鄉,宜蘭縣員山鄉尚深路１２１號,132.35,土地1建物1車位0,132.66,0,0,2,6000000.0,45228.0,132.66,0.0,0.0,,2019,8,9561,5976,5556,8649,0.0,0.0,2.0,enf_brick,,0,,1981.0,38.0,0,1,0,0,0,0,0,0,0,縣政中心,5556
宜蘭市,宜蘭縣宜蘭市黎明三路３２９巷５５弄１０號,99.0,土地2建物1車位0,213.19,5,2,4,10380000.0,48689.0,183.57,3.55,26.07,,2019,8,5619,2203,3240,8907,1.67,12.23,4.0,rc,res,1,,2006.0,13.0,0,1,0,0,0,0,0,0,0,宜蘭,2203
宜蘭市,宜蘭縣宜蘭市宜興路三段８３巷６號,120.0,土地2建物1車位0,235.31,4,3,4,16800000.0,71395.0,214.08,0.0,21.23,,2019,9,2465,1593,6984,11756,0.0,9.02,4.0,rc,res,1,,2005.0,14.0,0,1,0,0,0,0,0,0,0,宜蘭,1593
五結鄉,宜蘭縣五結鄉錦草五路238巷15號,183.0,土地2建物2車位0,325.84,6,6,6,4000000.0,12276.0,280.14,17.6,28.1,,2019,8,13991,11722,7952,7819,5.4,8.62,3.0,rc,,0,,1997.0,22.0,0,1,0,0,0,0,0,0,0,羅東,7819
三星鄉,宜蘭縣三星鄉大洲路１１９巷４１弄２０號,226.45,土地3建物1車位0,260.57,4,2,4,10800000.0,41448.0,233.82,0.0,26.75,,2019,9,14520,9286,8035,5123,0.0,10.27,3.0,,,0,,2016.0,3.0,0,1,0,0,0,0,0,0,0,羅東,5123
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄３號,92.7,土地1建物1車位0,191.08,4,2,4,9523126.0,49838.0,169.23,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄９號,109.0,土地1建物1車位0,199.52,4,2,4,9550000.0,47865.0,177.53,0.0,21.99,,2018,12,13705,11436,7265,5397,0.0,11.020000000000001,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄１號,97.0,土地1建物1車位0,200.24,4,2,4,9300000.0,46444.0,177.96,0.0,22.28,,2019,1,13705,11436,7265,5397,0.0,11.129999999999999,3.0,rc,,0,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄７號,92.7,土地1建物1車位0,191.08,4,2,4,9200907.0,48152.0,169.23,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
五結鄉,宜蘭縣五結鄉五結路二段９８巷３０弄５號,92.7,土地1建物1車位0,191.08,4,2,4,9125265.0,47756.0,169.23,0.0,21.85,,2018,6,13705,11436,7265,5397,0.0,11.44,3.0,rc,,0,,2019.0,0.0,1,1,0,0,0,0,0,0,0,羅東,5397
蘇澳鎮,宜蘭縣蘇澳鎮思村路７６巷２號,87.83,土地3建物1車位0,140.0,3,2,3,6000000.0,42857.0,130.56,0.0,9.44,,2019,9,24278,22008,17842,13675,0.0,6.74,3.0,rc,res,1,,2018.0,1.0,0,1,0,0,0,0,0,0,0,羅東,13675
羅東鎮,宜蘭縣羅東鎮中華路５巷６號,58.0,土地1建物1車位0,46.9,3,0,1,3130000.0,66738.0,46.9,0.0,0.0,,2019,8,13899,10169,6758,1263,0.0,0.0,1.0,brick,res,1,,1929.0,90.0,0,1,0,0,0,0,0,0,0,羅東,1263
蘇澳鎮,宜蘭縣蘇澳鎮和平路７５巷２號,108.18,土地2建物1車位0,184.27,4,2,5,6900000.0,37445.0,172.49,0.0,11.78,,2019,9,23440,21171,17005,12838,0.0,6.39,3.0,,res,1,,2018.0,1.0,0,1,0,0,0,0,0,0,0,羅東,12838
蘇澳鎮,宜蘭縣蘇澳鎮福德路４１４巷１０號,74.88,土地1建物1車位0,102.0,3,2,2,2680000.0,26275.0,102.0,0.0,0.0,,2019,7,20841,18571,14405,8036,0.0,0.0,2.0,enf_brick,,0,,1979.0,40.0,0,1,0,0,0,0,0,0,0,羅東,8036
五結鄉,宜蘭縣五結鄉自強路４２巷４０號,100.0,土地1建物1車位0,196.96,4,2,3,13600000.0,69050.0,181.96,0.0,15.0,,2019,8,13615,11346,7179,3867,0.0,7.62,3.0,,res,1,,2017.0,2.0,0,1,0,0,0,0,0,0,0,羅東,3867
三星鄉,宜蘭縣三星鄉福山街１１３之２號,90.41,土地1建物1車位0,43.62,2,1,1,1750000.0,40119.0,43.62,0.0,0.0,,2019,9,26574,23962,19433,16007,0.0,0.0,1.0,brick,,0,,1971.0,48.0,0,1,0,0,0,0,0,0,0,羅東,16007
蘇澳鎮,宜蘭縣蘇澳鎮蘇東北路２６之３號,79.84,土地2建物1車位0,54.83,0,0,0,2680000.0,48878.0,54.83,0.0,0.0,,2019,8,27698,25428,21262,17095,0.0,0.0,1.0,enf_brick,comm,1,,1974.0,45.0,0,0,0,0,0,0,0,0,0,羅東,17095
宜蘭市,宜蘭縣宜蘭市健康路二段２８號,80.58,土地1建物1車位0,280.28,3,2,4,15000000.0,53518.0,280.28,0.0,0.0,,2019,6,5089,1252,3253,8886,0.0,0.0,5.0,rc,res,1,,1993.0,26.0,0,1,0,0,0,0,0,0,0,宜蘭,1252
宜蘭市,宜蘭縣宜蘭市東港路二段１６０巷８６弄３８號,77.02,土地1建物1車位0,103.96,3,2,2,4600000.0,44248.0,103.96,0.0,0.0,,2019,8,4530,1406,3824,9925,0.0,0.0,2.0,enf_brick,res,1,,1979.0,40.0,0,1,0,0,0,0,0,0,0,宜蘭,1406
羅東鎮,宜蘭縣羅東鎮忠孝路２６之２號,71.0,土地1建物1車位0,170.88,3,2,3,7200000.0,42135.0,170.88,0.0,0.0,,2019,9,13783,10052,6642,1435,0.0,0.0,3.0,rc,res,1,,1979.0,40.0,0,1,0,0,0,0,0,0,0,羅東,1435
五結鄉,宜蘭縣五結鄉利成路一段５０巷４１號,69.33,土地1建物1車位0,153.19,3,2,2,3300000.0,21542.0,133.61,12.83,6.75,,2019,8,19722,17452,13286,7811,8.38,4.41,4.0,rc,,0,,1995.0,24.0,0,1,0,0,0,0,0,0,0,羅東,7811
羅東鎮,宜蘭縣羅東鎮北投街36巷12號,82.51,土地2建物1車位0,205.1,4,2,3,11500000.0,56070.0,175.54,29.56,0.0,,2019,8,15718,11987,8577,2832,14.41,0.0,4.0,rc,,0,,1998.0,21.0,0,1,1,0,0,0,0,0,0,羅東,2832
冬山鄉,宜蘭縣冬山鄉鹿安路３４９巷２弄１０號,82.23,土地1建物1車位0,89.15,0,0,1,3300000.0,37016.0,89.15,0.0,0.0,,2019,9,15549,11819,8409,3823,0.0,0.0,2.0,enf_brick,res,1,,1976.0,43.0,0,1,0,0,0,0,0,0,0,羅東,3823
五結鄉,宜蘭縣五結鄉中福北路１０６巷２號,119.32,土地7建物1車位0,202.31,4,2,4,9050000.0,44733.0,175.03,7.39,19.89,,2019,9,13803,11534,6427,2951,3.65,9.83,3.0,rc,agr,1,,2009.0,10.0,0,1,0,0,0,0,0,0,0,羅東,2951
羅東鎮,宜蘭縣羅東鎮維揚路１０３號,614.0,土地5建物4車位0,726.78,0,0,0,52000000.0,71548.0,726.78,0.0,0.0,,2019,6,14171,10441,7030,2099,0.0,0.0,3.0,rc,res,1,,1982.0,37.0,0,0,0,0,0,0,0,0,0,羅東,2099
羅東鎮,宜蘭縣羅東鎮天祥路166巷5號,35.79,土地2建物1車位0,56.54,3,2,2,2200000.0,38911.0,56.54,0.0,0.0,,2019,8,16084,10365,6954,751,0.0,0.0,2.0,enf_brick,res,1,,1980.0,39.0,0,1,0,0,0,1,0,0,0,羅東,751
宜蘭市,宜蘭縣宜蘭市嵐峰路三段３２８巷４０號,109.0,土地1建物1車位0,126.94,4,2,2,6000000.0,47266.0,126.94,0.0,0.0,,2019,7,6453,3963,6447,10592,0.0,0.0,2.0,enf_brick,res,1,,1981.0,38.0,0,1,0,0,0,0,0,0,0,宜蘭,3963
宜蘭市,宜蘭縣宜蘭市泰山路１１２巷１弄２４號,74.58,土地1建物1車位0,106.5,3,3,2,5450000.0,51174.0,106.5,0.0,0.0,,2019,8,5004,2128,4908,10540,0.0,0.0,2.0,enf_brick,res,1,,1977.0,42.0,0,1,0,0,0,0,0,0,0,宜蘭,2128
頭城鎮,宜蘭縣頭城鎮青雲路三段４５號,66.78,土地2建物1車位0,83.5,2,1,2,4000000.0,47904.0,83.5,0.0,0.0,,2019,9,11894,15188,19748,25293,0.0,0.0,3.0,rc,res,1,,1982.0,37.0,0,1,0,0,0,0,0,0,0,四城,11894
礁溪鄉,宜蘭縣礁溪鄉玉石路４２之３１號,81.0,土地1建物1車位0,94.5,5,1,5,7100000.0,75132.0,94.5,0.0,0.0,,2019,9,8090,10545,14821,22831,0.0,0.0,2.0,enf_brick,,0,,1981.0,38.0,0,1,0,0,0,0,0,0,0,四城,8090
蘇澳鎮,宜蘭縣蘇澳鎮城東路６９巷２２號,115.33,土地3建物1車位0,182.18,4,2,4,7350000.0,40345.0,163.56,0.0,18.62,,2019,9,24379,22110,17943,13777,0.0,10.22,3.0,,res,1,,2019.0,0.0,0,1,0,0,0,0,0,0,0,羅東,13777
蘇澳鎮,宜蘭縣蘇澳鎮馬賽路３９７巷６９弄８號,102.1,土地4建物1車位0,179.83,4,2,5,7350000.0,40872.0,165.51,0.0,14.32,,2019,9,22846,20577,16410,12244,0.0,7.960000000000001,3.0,,res,1,,2018.0,1.0,0,1,0,0,0,0,0,0,0,羅東,12244
