縣市別,行政區,街道名稱及範圍,路寬(m),臨街關係,用途類別,構造種類,建築完成年月,移轉日期,總樓層數,移轉層數,土地使用分區,移轉土地面積(坪),移轉房屋面積(坪),總價(萬元),單價(萬元/坪)
桃園縣,桃園市,忠二路-忠二路151至200號,10,臨街地,住宅大樓,鋼筋混凝土造,０９９０９,100年12月,14,2,住宅區,11.88,111.52,1600,14.35
桃園縣,桃園市,忠二路-忠二路151號至200號,10,臨街地,住宅大樓,鋼筋混凝土造,０９９０９,100年07月,14,6,住宅區,10.71,97.01,1600,16.49
桃園縣,桃園市,忠二路-法院後街與民安路間,6,裡地,透天住宅,加強磚造,０６１０６,096年01月,2,全,農業區,27.53,32.31,375,11.61
桃園縣,桃園市,忠二路-法院後街與永定二街之間,6,臨街地,透天住宅,加強磚造,０６０１０,094年12月,1,全,住宅區,32.06,18.42,270,14.66
桃園縣,桃園市,忠二路-桃園國中旁,10,裡地,公寓,鋼筋混凝土造,０６７０４,094年01月,4,3,住宅區,8.62,18.08,180,9.96
桃園縣,桃園市,忠三路-民安路與中山路之間,10,臨街地,透天住宅,加強磚造,０６２０５,092年04月,2,全,住宅區,23.29,38.61,520,13.47
桃園縣,桃園市,忠三路-民安路與孝二街間,7,臨街地,透天住宅,加強磚造,０６３１０,095年04月,2,全,住宅區,16.03,29.68,350,11.79
桃園縣,桃園市,忠三路-孝二街與民安路間,7,臨街地,透天住宅,加強磚造,０６１０９,095年04月,2,全,住宅區,16.03,28.16,315,11.19
桃園縣,桃園市,忠三路-忠五路與忠二路之間,7,臨街地,透天住宅,加強磚造,０６１０９,089年01月,2,全,住宅區,16.03,28.16,490,17.40
桃園縣,桃園市,忠五路-永定一街與孝一街之間,8,臨街地,公寓,鋼筋混凝土造,０７６０５,098年04月,5,4,住宅區,9.17,29.64,228,7.69
桃園縣,桃園市,忠五路-孝一街路至孝二街之間,8,臨街地,公寓,鋼筋混凝土造,０７１０３,093年07月,4,4,住宅區,11.19,21.02,280,13.32
桃園縣,桃園市,忠五路-孝二街與民安路之間,8,臨街地,透天住宅,加強磚造,０６２０２,097年07月,2,全,住宅區,24.20,32.23,680,21.10
桃園縣,桃園市,忠五路-孝二街與永康街間,8,臨街地,透天住宅,加強磚造,０６００６,095年04月,2,全,住宅區,20.57,31.01,430,13.87
桃園縣,桃園市,昆明街-金門四街與延平路間,10,裡地,公寓,鋼筋混凝土造,０７００９,099年01月,5,5,住宅區,9.40,28.89,217,7.51
桃園縣,桃園市,昆明路-延平路與金門四街間,8,裡地,公寓,鋼筋混凝土造,０７１０２,097年04月,5,4,住宅區,7.99,23.22,165,7.11
桃園縣,桃園市,昆明路-延平路與桃鶯路之間,6,裡地,住宅大樓,鋼筋混凝土造,０８０１１,092年07月,5,5,住宅區,10.49,45.30,300,6.62
桃園縣,桃園市,昆明路-建國路與建華一街間,10,裡地,公寓,鋼筋混凝土造,０７４１０,099年04月,5,2,住宅區,7.29,27.44,225,8.20
桃園縣,桃園市,昆明路-建國路與建新街之間,10,裡地,公寓,鋼筋混凝土造,０７４１０,097年12月,5,1,住宅區,7.83,29.50,340,11.53
桃園縣,桃園市,昆明路-建國路與建新街之間,10,裡地,公寓,鋼筋混凝土造,０７４１０,098年04月,5,1,住宅區,9.08,34.24,300,8.76
桃園縣,桃園市,昆明路-建國路與建新街間,10,臨街地,公寓,鋼筋混凝土造,０７４１０,096年04月,5,4,住宅區,7.93,29.87,210,7.03
桃園縣,桃園市,昆明路-建國路與建新路間,11,裡地,公寓,鋼筋混凝土造,０７４１０,096年01月,5,5,住宅區,7.83,26.00,200,7.69
桃園縣,桃園市,昆明路-建新街與建國路間,10,臨街地,公寓,鋼筋混凝土造,０７４１０,096年04月,5,1,住宅區,6.75,25.47,360,14.13
桃園縣,桃園市,昆明路-建新街與樹林四街之間,15,臨街地,透天住宅,加強磚造,０６１０５,089年07月,4,全,住宅區,26.00,56.15,910,16.21
桃園縣,桃園市,昆明路-樹林九街與桃鶯路之間,10,臨街地,透天住宅,加強磚造,０６２０８,096年07月,2,全,住宅區,37.35,48.42,640,13.22
桃園縣,桃園市,昆明路-樹林九街與桃鶯路間,10,臨街地,住宅大樓,鋼筋混凝土造,０８４１１,099年07月,12,9,住宅區,6.14,41.75,340,8.14
桃園縣,桃園市,昆明路-樹林九街與桃鶯路間,10,臨街地,住宅大樓,鋼筋混凝土造,０８４１１,099年07月,12,12,住宅區,5.49,34.71,390,11.24
桃園縣,桃園市,昆明路-樹林九街與桃鶯路間,15,臨街地,住宅大樓,鋼筋混凝土造,０８４１１,099年12月,12,9,住宅區,3.66,23.23,210,9.04
桃園縣,桃園市,昆明路-樹林四街與金門四街之間,7,臨街地,公寓,鋼筋混凝土造,０８６０７,095年09月,5,2,住宅區,11.37,31.26,320,10.24
桃園縣,桃園市,明德街-安慶街與瑞慶街之間,10,裡地,透天住宅,加強磚造,０７５０８,092年04月,2,全,住宅區,26.92,33.06,520,15.73
桃園縣,桃園市,明德街-明德街13巷,8,裡地,住宅大樓,鋼筋混凝土造,０８３１０,100年04月,17,11,住宅區,3.10,30.25,300,9.92
桃園縣,桃園市,明德街-瑞慶街與安慶街之間,12,裡地,透天住宅,加強磚造,０６８１１,090年10月,2,全,住宅區,21.78,36.68,530,14.45
桃園縣,桃園市,明德街-瑞慶路與安慶街之間,8,臨街地,華廈,鋼筋混凝土造,０８２０５,099年12月,6,1,住宅區,5.88,30.17,560,18.56
桃園縣,桃園市,東園街-中山東路與成功路2段之間,7,臨街地,華廈,鋼筋混凝土造,０８００１,098年07月,9,4,商業區,4.49,51.82,400,7.72
桃園縣,桃園市,東園街-中山東路與成功路之間,7,臨街地,華廈,鋼筋混凝土造,０８００１,099年04月,9,5,商業區,6.16,49.59,380,7.66
桃園縣,桃園市,東興街-鎮一街與鎮撫街之間,6,臨街地,公寓,鋼筋混凝土造,０７００２,099年01月,5,1,住宅區,8.83,28.17,258,9.16
桃園縣,桃園市,東興街-鎮二街與鎮撫街間,7,臨街地,華廈,鋼筋混凝土造,０９７０５,098年04月,12,2,住宅區,9.69,60.08,1000,16.64
桃園縣,桃園市,東興街-鎮三街與鎮撫街之間,7,臨街地,公寓,鋼筋混凝土造,０８００８,098年04月,5,3,住宅區,11.33,55.45,415,7.48
桃園縣,桃園市,東興街-鎮撫街與園二街之間,8,臨街地,透天住宅,加強磚造,０５００９,094年01月,2,全,住宅區,43.26,55.61,890,16.00
桃園縣,桃園市,東興街-鎮撫街與園二街之間,7,臨街地,透天住宅,加強磚造,０６１０１,096年04月,2,全,住宅區,43.26,64.35,1100,17.09
桃園縣,桃園市,東興街-鎮撫街與鎮二街間,8,臨街地,華廈,鋼筋混凝土造,０９７０５,098年01月,10,6,住宅區,9.69,59.08,910,15.40
桃園縣,桃園市,林森路-林森路51至100號,10,臨街地,公寓,鋼筋混凝土造,０６９０８,100年04月,5,4,住宅區,8.53,28.37,220,7.75
桃園縣,桃園市,林森路-林森路68巷1弄,7,裡地,透天住宅,鋼筋混凝土造,０７８０２,101年01月,4,全,住宅區,19.66,51.15,550,10.75
桃園縣,桃園市,林森路-林森路與紹興路之間,10,裡地,透天住宅,加強磚造,０６３０６,089年07月,2,全,住宅區,22.38,27.37,490,17.90
桃園縣,桃園市,林森路-桃鶯路與山鶯路之間,9,裡地,公寓,鋼筋混凝土造,０６９０８,095年01月,5,3,住宅區,7.08,25.98,190,7.31
桃園縣,桃園市,林森路-桃鶯路與山鶯路之間,9,裡地,公寓,鋼筋混凝土造,０６９０８,095年04月,5,5,住宅區,7.08,25.98,180,6.93
桃園縣,桃園市,林森路-桃鶯路與林森路71巷之間,10,裡地,公寓,鋼筋混凝土造,０６９０８,099年04月,5,3,住宅區,7.08,22.04,167,7.58
桃園縣,桃園市,林森路-桃鶯路與桃園市界間,10,裡地,公寓,鋼筋混凝土造,０８１０５,099年01月,4,3,工業區,18.38,51.88,350,6.75
桃園縣,桃園市,林森路-桃鶯路與桃園龜山交界處,10,裡地,公寓,鋼筋混凝土造,０７００１,095年09月,5,3,住宅區,8.41,32.55,220,6.76
桃園縣,桃園市,林森路-桃鶯路與桃園龜山交界間,10,臨街地,公寓,鋼筋混凝土造,０７００１,095年09月,5,1,工業區,8.98,31.97,260,8.13
桃園縣,桃園市,林森路-桃鶯路與桃園龜山交界間,10,臨街地,公寓,鋼筋混凝土造,０７００１,095年09月,5,2,工業區,8.86,31.97,200,6.26
桃園縣,桃園市,林森路-桃鶯路與紹興街間,7,裡地,公寓,鋼筋混凝土造,０６９０８,096年12月,5,3,住宅區,7.08,25.98,160,6.16
桃園縣,桃園市,林森路-桃鶯路與紹興路間,10,裡地,透天住宅,加強磚造,０５９０１,096年04月,2,全,住宅區,25.41,28.21,400,14.18
桃園縣,桃園市,林森路-桃鶯路與龜山鄉界間,8,裡地,公寓,鋼筋混凝土造,０６９０８,097年07月,5,2,住宅區,9.62,26.36,205,7.78
桃園縣,桃園市,林森路-桃鶯路與龜山鄉界間,8,臨街地,透天住宅,加強磚造,０５９０９,097年07月,2,全,住宅區,31.16,43.35,525,12.11
桃園縣,桃園市,林森路-桃鶯路與龜山鄉界間,10,裡地,公寓,鋼筋混凝土造,０７００１,099年01月,5,1,住宅區,6.43,25.73,312,12.13
桃園縣,桃園市,林森路-桃鶯路與縱貫鐵路間,12,裡地,公寓,鋼筋混凝土造,０６９０８,096年01月,5,3,住宅區,8.41,28.92,204,7.05
桃園縣,桃園市,林森路-桃鶯路與縱貫鐵路間,10,臨街地,透天住宅,鋼筋混凝土造,０６００２,098年07月,2,全,住宅區,26.62,40.49,550,13.58
桃園縣,桃園市,林森路-桃鶯路與鐵路之間,10,裡地,公寓,鋼筋混凝土造,０６９０８,094年07月,5,5,住宅區,9.07,22.95,160,6.97
桃園縣,桃園市,林森路-桃鶯路與鐵路間,8,裡地,透天住宅,加強磚造,０５９０１,097年04月,2,全,住宅區,22.38,30.17,350,11.60
桃園縣,桃園市,林森路-紹興街與建國東路之間,10,臨街地,公寓,鋼筋混凝土造,０６９０８,098年07月,5,3,住宅區,7.08,28.11,180,6.40
桃園縣,桃園市,林森路-紹興街與建國東路之間,10,裡地,公寓,鋼筋混凝土造,０７００７,098年10月,4,1,住宅區,8.86,24.83,220,8.86
桃園縣,桃園市,林森路-紹興路至林森路之間,10,裡地,公寓,鋼筋混凝土造,０６９０８,094年01月,5,5,住宅區,7.08,25.98,200,7.70
桃園縣,桃園市,林森路-紹興路至林森路之間,10,裡地,透天住宅,加強磚造,０６１１０,094年01月,2,全,住宅區,22.38,26.38,400,15.16
桃園縣,桃園市,林森路-紹興路與桃鶯路間,10,裡地,公寓,鋼筋混凝土造,０６９０８,097年01月,5,4,住宅區,7.08,28.10,160,5.69
桃園縣,桃園市,武昌街-大同路與長壽街之間,7,臨街地,公寓,鋼筋混凝土造,０７１０７,098年04月,6,2,商業區,5.63,23.11,235,10.17
桃園縣,桃園市,金山街-振聲中學與泰成路之間,6,臨街地,公寓,鋼筋混凝土造,０７２０４,095年04月,5,5,住宅區,6.99,25.04,250,9.98
桃園縣,桃園市,金山街-泰成路與中山路425巷,7,臨街地,透天住宅,鋼筋混凝土造,０９６０１,097年07月,5,全,住宅區,21.83,68.54,950,13.86
桃園縣,桃園市,金山街-泰成路與中山路443巷之間,6,臨街地,透天住宅,鋼筋混凝土造,０９４０９,095年04月,5,全,住宅區,30.55,89.97,1240,13.78
桃園縣,桃園市,金山街-泰成路與中山路443巷之間,6,臨街地,透天住宅,鋼筋混凝土造,０９４０９,095年04月,5,全,住宅區,28.74,89.97,1210,13.45
桃園縣,桃園市,金山街-泰成路與振聲中學間,6,臨街地,公寓,鋼筋混凝土造,０７２０４,098年04月,6,5,住宅區,8.56,32.33,210,6.50
桃園縣,桃園市,金山街-泰成路與復興路間,6,臨街地,透天住宅,鋼筋混凝土造,０９６０１,099年07月,5,全,住宅區,21.83,68.54,1060,15.47
桃園縣,桃園市,金門二街-延平路與昆明路之間,12,臨街地,華廈,鋼筋混凝土造,０８１１１,097年12月,7,3,住宅區,5.91,30.46,260,8.54
桃園縣,桃園市,金門二街-延平路與建新街之間,10,臨街地,住宅大樓,鋼筋混凝土造,０８４１２,091年07月,7,4,住宅區,6.22,34.13,380,11.13
桃園縣,桃園市,金門二街-延平路與桃鶯路之間,10,臨街地,華廈,鋼筋混凝土造,０８３０３,099年04月,8,3,住宅區,5.93,32.28,260,8.05
桃園縣,桃園市,金門二街-延平路與桃鶯路之間,10,臨街地,華廈,鋼筋混凝土造,０８３０３,099年04月,8,7,住宅區,6.32,43.71,353,8.08
桃園縣,桃園市,金門二街-延平路與樹林四街之間,12,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,096年07月,13,4,住宅區,5.16,45.08,500,11.09
桃園縣,桃園市,金門二街-延平路與樹林四街之間,10,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,100年01月,13,13,住宅區,5.12,52.63,740,14.06
桃園縣,桃園市,金門二街-延平路與樹林四街間,9,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,096年04月,13,9,住宅區,5.02,43.84,550,12.55
桃園縣,桃園市,金門二街-延平路與樹林四街間,10,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,097年07月,13,8,住宅區,2.60,45.06,450,9.99
桃園縣,桃園市,金門二街-金門二街151至200號,10,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,101年07月,13,5,住宅區,4.08,34.51,585,16.95
桃園縣,桃園市,金門二街-金門二街251至300號,10,臨街地,公寓,鋼筋混凝土造,０７２０４,100年04月,5,5,住宅區,8.29,33.83,205,6.06
桃園縣,桃園市,金門二街-金門二街51至100號,10,臨街地,華廈,鋼筋混凝土造,０８３０３,100年04月,8,7,住宅區,6.40,35.07,345,9.84
桃園縣,桃園市,金門二街-金門二街51至100號,10,臨街地,華廈,鋼筋混凝土造,０８３０３,100年12月,8,6,住宅區,7.03,55.95,510,9.12
桃園縣,桃園市,金門二街-金門二街與延平路交叉口,10,臨街地,住宅大樓,鋼筋混凝土造,０９２０３,099年12月,13,4,住宅區,4.08,42.75,515,12.05
桃園縣,桃園市,金門二街-金門四街與延平路間,10,臨街地,辦公商業大樓,鋼筋混凝土造,０９８０５,099年01月,14,8,商業區,6.92,61.71,830,13.45
桃園縣,桃園市,金門二街-建國國小附近,10,臨街地,公寓,鋼筋混凝土造,０７７０７,093年07月,5,3-4,住宅區,15.08,54.50,350,6.42
桃園縣,桃園市,金門二街-復明二街與樹林九街之間,6,裡地,住宅大樓,鋼筋混凝土造,０８３０３,092年07月,8,5,住宅區,6.32,29.13,220,7.55
桃園縣,桃園市,金門二街-聖保祿醫院附近,6,裡地,住宅大樓,鋼筋混凝土造,０８４１２,092年04月,7,2,住宅區,4.56,25.03,190,7.59
桃園縣,桃園市,金門二街-聖保祿醫院附近,6,裡地,住宅大樓,鋼筋混凝土造,０８４１２,092年12月,7,5,住宅區,4.58,24.73,180,7.28
桃園縣,桃園市,金門二街-樹林九街與昆明路之間,10,臨街地,華廈,鋼筋混凝土造,０８３０３,097年12月,8,4,住宅區,5.93,32.28,240,7.43
桃園縣,桃園市,金門二街-樹林九街與復明四街間,10,臨街地,華廈,鋼筋混凝土造,０９３０３,096年04月,8,2,住宅區,6.64,45.21,380,8.41
桃園縣,桃園市,金門三街-金門三街1號至50號,8,臨街地,公寓,鋼筋混凝土造,０７１０１,100年07月,5,4,住宅區,6.37,28.28,180,6.36
桃園縣,桃園市,金門三街-金門三街51至100號,8,臨街地,華廈,鋼筋混凝土造,０８２０８,100年12月,6,6,商業區,4.89,30.25,290,9.59
桃園縣,桃園市,長沙街-介壽路與建新街之間,15,臨街地,店面(店舖),加強磚造,０６７０２,092年12月,2,全,住宅區,41.72,51.99,1150,22.12
桃園縣,桃園市,長沙街-介壽路與建新街之間,20,臨街地,透天住宅,加強磚造,０６７０３,096年07月,2,全,住宅區,32.51,40.80,650,15.93
桃園縣,桃園市,長沙街-長沙街101號至150號,20,臨街地,公寓,鋼筋混凝土造,０７７０９,100年07月,5,5,住宅區,5.13,38.87,350,9.00
桃園縣,桃園市,長春路-力行路與永康街間,10,臨街地,透天住宅,加強磚造,０６００７,098年01月,2,全,住宅區,34.48,57.38,870,15.16
桃園縣,桃園市,長春路-北埔路與永康街之間,10,臨街地,透天住宅,加強磚造,０６３０８,091年03月,2,全,住宅區,34.48,61.42,1040,16.93
桃園縣,桃園市,長春路-北埔路與永康街之間,10,臨街地,華廈,鋼筋混凝土造,０８４１０,094年04月,7,5,住宅區,17.45,63.37,750,11.84
桃園縣,桃園市,長春路-北埔路與永康街之間,10,臨街地,透天住宅,加強磚造,０５９０５,098年10月,2,全,住宅區,34.48,57.38,1020,17.78
桃園縣,桃園市,長春路-北埔路與永康街之間,10,臨街地,華廈,鋼筋混凝土造,０８４１０,098年10月,7,5,住宅區,6.55,39.06,320,8.19
桃園縣,桃園市,長春路-北埔路與永康街間,11,臨街地,店面(店舖),加強磚造,０６３０８,096年01月,2,全,住宅區,34.48,55.27,950,17.19
桃園縣,桃園市,長春路-北埔路與永康街間,10,臨街地,華廈,鋼筋混凝土造,０９００７,097年07月,7,7,住宅區,10.77,77.10,705,9.14
桃園縣,桃園市,長春路-永康街與北埔路間,10,臨街地,華廈,鋼筋混凝土造,０８４１０,100年01月,7,6,住宅區,6.64,36.08,340,9.42
桃園縣,桃園市,長春路-長春路1至50號,10,臨街地,套房,鋼筋混凝土造,０６９１０,101年01月,7,7,住宅區,2.24,10.63,120,11.29
桃園縣,桃園市,長春路-愛二街與民光路之間,10,臨街地,公寓,鋼筋混凝土造,０７３１２,099年01月,5,3,住宅區,9.39,36.44,230,6.31
桃園縣,桃園市,長壽街-南華街與三民路之間,7,臨街地,公寓,鋼筋混凝土造,０７７０８,097年07月,3,1,住宅區,10.29,24.64,375,15.22
桃園縣,桃園市,青田街-三民路3段與三和街之間,7,臨街地,公寓,鋼筋混凝土造,０７００５,098年04月,5,3,住宅區,10.19,30.65,210,6.85
桃園縣,桃園市,青田街-三民路3段與永美巷間,7,臨街地,住宅大樓,鋼筋混凝土造,０９２１１,095年09月,14,10,住宅區,6.88,29.29,430,14.68
桃園縣,桃園市,青田街-三民路3段與永美街之間,6,臨街地,住宅大樓,鋼筋混凝土造,０９２１１,095年04月,14,13,住宅區,6.38,26.19,400,15.27
桃園縣,桃園市,青田街-三民路3段與永美街之間,6,臨街地,住宅大樓,鋼筋混凝土造,０９２１１,095年04月,14,13,住宅區,6.04,27.43,400,14.58
